ConceptA(x),"Predicate(x,y)",ConceptB(y),Probability
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/theology,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/powerType,http://dbpedia.org/ontology/Organisation,6.23E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/nerve,http://dbpedia.org/ontology/Organisation,6.23E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/parentCompany,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/place,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/seats8Title,http://dbpedia.org/ontology/Organisation,2.49E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/keyEvents,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/combatant,http://dbpedia.org/ontology/Organisation,4.99E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/districtType,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/associations,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/employer,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/councillors,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/publicTransit,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/distparsec,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/timezone,http://dbpedia.org/ontology/Organisation,3.74E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/isoCode,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/namedFor,http://dbpedia.org/ontology/Organisation,5.61E-05
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/seat,http://dbpedia.org/ontology/Organisation,0.000203158
http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/architecturalStyle,http://dbpedia.org/ontology/Organisation,0.004404655
http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/owner,http://dbpedia.org/ontology/Organisation,0.000762776
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/builtBy,http://dbpedia.org/ontology/Organisation,1.12E-05
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/formeroperator,http://dbpedia.org/ontology/Organisation,3.74E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/bridgeSigns,http://dbpedia.org/ontology/Organisation,2.49E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/founder,http://dbpedia.org/ontology/Organisation,0.000128376
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/blank1InfoSec,http://dbpedia.org/ontology/Organisation,0.000259244
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/south,http://dbpedia.org/ontology/Organisation,6.86E-05
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/north,http://dbpedia.org/ontology/Organisation,9.22E-05
http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/industry,http://dbpedia.org/ontology/Organisation,9.97E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/principalEngineer,http://dbpedia.org/ontology/Organisation,2.49E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/mayor,http://dbpedia.org/ontology/Organisation,0.000248027
http://dbpedia.org/ontology/Place,http://www.w3.org/2002/07/owl#differentFrom,http://dbpedia.org/ontology/Organisation,0.000174491
http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/currency,http://dbpedia.org/ontology/Organisation,0.000261737
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/members,http://dbpedia.org/ontology/Organisation,0.000353968
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/perps,http://dbpedia.org/ontology/Organisation,3.74E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/blank7Name,http://dbpedia.org/ontology/Organisation,2.49E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/parties,http://dbpedia.org/ontology/Organisation,2.62E-05
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/fam,http://dbpedia.org/ontology/Organisation,6.23E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/majority,http://dbpedia.org/ontology/Organisation,0.000240549
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/distributor,http://dbpedia.org/ontology/Organisation,6.23E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/nearNw,http://dbpedia.org/ontology/Organisation,2.49E-05
http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/outflow,http://dbpedia.org/ontology/Organisation,4.36E-05
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/center,http://dbpedia.org/ontology/Organisation,2.49E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/populationBlank1Title,http://dbpedia.org/ontology/Organisation,3.74E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/architecturalStyle,http://dbpedia.org/ontology/Organisation,2.74E-05
http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/launchSite,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/successor,http://dbpedia.org/ontology/Organisation,6.23E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/homeClub,http://dbpedia.org/ontology/Organisation,7.48E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/transportation,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/discoverer,http://dbpedia.org/ontology/Organisation,0.000122144
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/company,http://dbpedia.org/ontology/Organisation,4.99E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/translitLang,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/listing,http://dbpedia.org/ontology/Organisation,0.000216868
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/createdBy,http://dbpedia.org/ontology/Organisation,3.74E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/sections,http://dbpedia.org/ontology/Organisation,3.74E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/producingformations,http://dbpedia.org/ontology/Organisation,4.99E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/patriarch,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/otherEngineer,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/parentOrganization,http://dbpedia.org/ontology/Organisation,3.74E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/commander,http://dbpedia.org/ontology/Organisation,3.74E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/periphunit,http://dbpedia.org/ontology/Organisation,9.72E-05
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/country1AdminDivisions,http://dbpedia.org/ontology/Organisation,2.49E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/ambulance,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/range,http://dbpedia.org/ontology/Organisation,1.99E-05
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/footnotes,http://dbpedia.org/ontology/Organisation,2.49E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/keyPerson,http://dbpedia.org/ontology/Organisation,2.49E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/governorParty,http://dbpedia.org/ontology/Organisation,1.37E-05
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/representative,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/classBefore,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/admissionLabel,http://dbpedia.org/ontology/Organisation,1.12E-05
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/preceded,http://dbpedia.org/ontology/Organisation,2.49E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/parliamentName,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/international,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/office,http://dbpedia.org/ontology/Organisation,6.23E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/restaurants,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/intercommunality,http://dbpedia.org/ontology/Organisation,0.00031907
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/waterBodies,http://dbpedia.org/ontology/Organisation,4.99E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/parentAgency,http://dbpedia.org/ontology/Organisation,2.49E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/licensingAuthority,http://dbpedia.org/ontology/Organisation,2.49E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/operation,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/dedicatedTo,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/countryType,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/areaOfSearch,http://dbpedia.org/ontology/Organisation,2.37E-05
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/units,http://dbpedia.org/ontology/Organisation,2.49E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/programme,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/administration,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/mythology,http://dbpedia.org/ontology/Organisation,3.74E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/mouthElevation,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/mainOrgan,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/designations,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/group,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/architectureStyle,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/startPoint,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/presenter,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/communityScotland,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/winner,http://dbpedia.org/ontology/Organisation,2.49E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/borough,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/appealsFrom,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/namesake,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/chain,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/symbolism,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/additionalInfo,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/relegated,http://dbpedia.org/ontology/Organisation,1.87E-05
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/body,http://dbpedia.org/ontology/Organisation,8.85E-05
http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/leaderParty,http://dbpedia.org/ontology/Organisation,0.000973411
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/aid,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/org/group,http://dbpedia.org/ontology/Organisation,6.23E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/ontology/Organisation,8.72E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/establishedEvent,http://dbpedia.org/ontology/Organisation,0.000112173
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/countryAdminDivisionsTitle,http://dbpedia.org/ontology/Organisation,0.000808891
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/blank6Name,http://dbpedia.org/ontology/Organisation,1.25E-05
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/currency,http://dbpedia.org/ontology/Organisation,0.00016452
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/houseType,http://dbpedia.org/ontology/Organisation,9.97E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/education,http://dbpedia.org/ontology/Organisation,1.12E-05
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/governmentBlank,http://dbpedia.org/ontology/Organisation,2.74E-05
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/religion,http://dbpedia.org/ontology/Organisation,0.000478604
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/currentTenants,http://dbpedia.org/ontology/Organisation,4.24E-05
http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/broadcastNetwork,http://dbpedia.org/ontology/Organisation,9.97E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/countyCouncil,http://dbpedia.org/ontology/Organisation,2.49E-05
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/nearSw,http://dbpedia.org/ontology/Organisation,1.37E-05
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/nearE,http://dbpedia.org/ontology/Organisation,2.62E-05
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/demographics1Title,http://dbpedia.org/ontology/Organisation,0.002144995
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/seats3Title,http://dbpedia.org/ontology/Organisation,1.99E-05
http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/managerClub,http://dbpedia.org/ontology/Organisation,4.99E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/managerclubs,http://dbpedia.org/ontology/Organisation,4.99E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/lowerHouse,http://dbpedia.org/ontology/Organisation,0.000120897
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/operators,http://dbpedia.org/ontology/Organisation,7.48E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/division,http://dbpedia.org/ontology/Organisation,1.25E-05
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/platforms,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/style,http://dbpedia.org/ontology/Organisation,7.48E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/property/soldby,http://dbpedia.org/ontology/Organisation,1.25E-06
http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/college,http://dbpedia.org/ontology/Organisation,2.49E-06
